Product,Tab Name,Data Visualization,Data Viz Calculation,Enterprise Data Dictionary Table,Enterprise Data Dictionary Field,Enterprise DD Data Type,Data Point Calculation,Data Dictionary Table,Data Dictionary Field,DD Data Type,Source Type,Source Data Collection,Source Table,Source Column Name,Source Data Type
InsightFlow,Client - KPI,KPI Scorecard Adjustment % by Payer (Based on Contracted Rates) (Segment),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Segment = '<filter>' AND PayerType == ""Insurance""",dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,Client - KPI,KPI Scorecard Adjustment % by Payer (Based on Contracted Rates) (Segment),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Segment = '<filter>' AND PayerType == ""Insurance""",dbo.transactions,Charges,float,,dbo.factClaims,ClaimAmount,float,PMS,Ethizo,BillingCharges,ChargeAmount,float
InsightFlow,Client - KPI,KPI Scorecard Adjustment % by Payer (Based on Contracted Rates) (Segment),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Segment = '<filter>' AND PayerType == ""Insurance""",dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Client - KPI,KPI Scorecard Adjustment % by Payer (Based on Contracted Rates) (Segment),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Segment = '<filter>' AND PayerType == ""Insurance""",dbo.payer,Payer Type,varchar(50),,dbo.dimPayment,PayerFinancialClass,string,PMS,Ethizo,PaymentTransactions,FinancialClass,string
InsightFlow,Client - KPI,KPI Scorecard Adjustment % by Payer (Based on Contracted Rates) (Payer Type),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Payer Type = '<filter>' AND PayerType == ""Insurance""",dbo.payer,Payer Type,varchar(50),,dbo.dimPayment,PayerFinancialClass,string,PMS,Ethizo,PaymentTransactions,FinancialClass,string
InsightFlow,Client - KPI,KPI Scorecard Adjustment % by Payer (Based on Contracted Rates) (Payer Type),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Payer Type = '<filter>' AND PayerType == ""Insurance""",dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,Client - KPI,KPI Scorecard Adjustment % by Payer (Based on Contracted Rates) (Payer Type),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Payer Type = '<filter>' AND PayerType == ""Insurance""",dbo.transactions,Charges,float,,dbo.factClaims,ClaimAmount,float,PMS,Ethizo,BillingCharges,ChargeAmount,float
InsightFlow,Client - KPI,KPI Scorecard Adjustment % by Payer (Based on Contracted Rates) (Payer Type),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Payer Type = '<filter>' AND PayerType == ""Insurance""",dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Client - KPI,KPI Scorecard Adjustment % by Payer (Based on Contracted Rates) (Payer Type),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Payer Type = '<filter>' AND PayerType == ""Insurance""",dbo.payer,Payer Type,varchar(50),,dbo.dimPayment,PayerFinancialClass,string,PMS,Ethizo,PaymentTransactions,FinancialClass,string
InsightFlow,Client - KPI,KPI Scorecard Adjustment % by Payer (Based on Contracted Rates) (Payer),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Payer = '<filter>' AND PayerType == ""Insurance""",dbo.payer,Insurance Name,varchar(50),,primarycare.dimInsurance,InsuranceName,varchar(100),PMS,Ethizo,,,
InsightFlow,Client - KPI,KPI Scorecard Adjustment % by Payer (Based on Contracted Rates) (Payer),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Payer = '<filter>' AND PayerType == ""Insurance""",dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,Client - KPI,KPI Scorecard Adjustment % by Payer (Based on Contracted Rates) (Payer),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Payer = '<filter>' AND PayerType == ""Insurance""",dbo.transactions,Charges,float,,dbo.factClaims,ClaimAmount,float,PMS,Ethizo,BillingCharges,ChargeAmount,float
InsightFlow,Client - KPI,KPI Scorecard Adjustment % by Payer (Based on Contracted Rates) (Payer),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Payer = '<filter>' AND PayerType == ""Insurance""",dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Client - KPI,KPI Scorecard Adjustment % by Payer (Based on Contracted Rates) (Payer),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Payer = '<filter>' AND PayerType == ""Insurance""",dbo.payer,Payer Type,varchar(50),,dbo.dimPayment,PayerFinancialClass,string,PMS,Ethizo,PaymentTransactions,FinancialClass,string
InsightFlow,Client - KPI,KPI Scorecard Adjustment % by Payer (Based on Contracted Rates) (Lob),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE LOB= '<filter>' AND PayerType == ""Insurance""",dbo.payer,Lob,varchar(100),,dbo.dimLocationHierarchy,LOB,varchar(400),PMS,Ethizo,Encounters,PrimaryPlanCategory,string
InsightFlow,Client - KPI,KPI Scorecard Adjustment % by Payer (Based on Contracted Rates) (Lob),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE LOB= '<filter>' AND PayerType == ""Insurance""",dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,Client - KPI,KPI Scorecard Adjustment % by Payer (Based on Contracted Rates) (Lob),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE LOB= '<filter>' AND PayerType == ""Insurance""",dbo.transactions,Charges,float,,dbo.factClaims,ClaimAmount,float,PMS,Ethizo,BillingCharges,ChargeAmount,float
InsightFlow,Client - KPI,KPI Scorecard Adjustment % by Payer (Based on Contracted Rates) (Lob),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE LOB= '<filter>' AND PayerType == ""Insurance""",dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Client - KPI,KPI Scorecard Adjustment % by Payer (Based on Contracted Rates) (Lob),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE LOB= '<filter>' AND PayerType == ""Insurance""",dbo.payer,Payer Type,varchar(50),,dbo.dimPayment,PayerFinancialClass,string,PMS,Ethizo,PaymentTransactions,FinancialClass,string
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code,((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode,dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code,((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode,dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code,((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode,dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code,((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode,dbo.transactions,Procedure Code,varchar(10),,dbo.factBillingCharges,ProcedureId,string,PMS,Ethizo,BillingCharges,BillingChargeProcedureID,string
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Operations),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Operations = '<filter>',dbo.provider,Operations,varchar(100),,primarycare.dimProvider,DefaultProviderServiceSiteName,varchar(50),PMS,Ethizo,,,
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Operations),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Operations = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Operations),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Operations = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Operations),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Operations = '<filter>',dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Operations),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Operations = '<filter>',dbo.transactions,Procedure Code,varchar(10),,dbo.factBillingCharges,ProcedureId,string,PMS,Ethizo,BillingCharges,BillingChargeProcedureID,string
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Location),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Location = '<filter>',dbo.provider,Location,varchar(400),,primarycare.dimProvider,ProviderCity,varchar(100),PMS,Ethizo,,,
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Location),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Location = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Location),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Location = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Location),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Location = '<filter>',dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Location),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Location = '<filter>',dbo.transactions,Procedure Code,varchar(10),,dbo.factBillingCharges,ProcedureId,string,PMS,Ethizo,BillingCharges,BillingChargeProcedureID,string
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Segment),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Segment = '<filter>',dbo.provider,Segment,varchar(400),,dbo.dimVisit,EncounterPrimaryPlanSubCategory,string,PMS,Ethizo,Encounters,PrimaryPlanSubCategory,string
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Segment),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Segment = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Segment),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Segment = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Segment),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Segment = '<filter>',dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Segment),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Segment = '<filter>',dbo.transactions,Procedure Code,varchar(10),,dbo.factBillingCharges,ProcedureId,string,PMS,Ethizo,BillingCharges,BillingChargeProcedureID,string
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Payer Type),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Payer Type = '<filter>',dbo.payer,Payer Type,varchar(50),,dbo.dimPayment,PayerFinancialClass,string,PMS,Ethizo,PaymentTransactions,FinancialClass,string
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Payer Type),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Payer Type = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Payer Type),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Payer Type = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Payer Type),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Payer Type = '<filter>',dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Payer Type),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Payer Type = '<filter>',dbo.transactions,Procedure Code,varchar(10),,dbo.factBillingCharges,ProcedureId,string,PMS,Ethizo,BillingCharges,BillingChargeProcedureID,string
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Payer),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Payer = '<filter>',dbo.payer,Insurance Name,varchar(50),,primarycare.dimInsurance,InsuranceName,varchar(100),PMS,Ethizo,,,
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Payer),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Payer = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Payer),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Payer = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Payer),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Payer = '<filter>',dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Payer),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE Payer = '<filter>',dbo.transactions,Procedure Code,varchar(10),,dbo.factBillingCharges,ProcedureId,string,PMS,Ethizo,BillingCharges,BillingChargeProcedureID,string
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Lob),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE LOB = '<filter>',dbo.payer,Lob,varchar(100),,dbo.dimLocationHierarchy,LOB,varchar(400),PMS,Ethizo,Encounters,PrimaryPlanCategory,string
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Lob),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE LOB = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Lob),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE LOB = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Lob),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE LOB = '<filter>',dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Client - KPI,KPI Scorecard Avg Revenue Per CPT Code (Lob),((SUM(Payment)  / SUM(AdjustedCharge) ) x 100 IN Service Date) GROUP BY ProcedureCode WHERE LOB = '<filter>',dbo.transactions,Procedure Code,varchar(10),,dbo.factBillingCharges,ProcedureId,string,PMS,Ethizo,BillingCharges,BillingChargeProcedureID,string
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) % ,FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100,dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) % ,FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100,dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) % ,FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100,dbo.transactions,Payment Post Date,date ,,dbo.dimPayment,PaymentPostDate,timestamp,PMS,Ethizo,PaymentTransactions,PostDate,timestamp
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) % ,FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100,dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Operations),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Operations = '<filter>',dbo.provider,Operations,varchar(100),,primarycare.dimProvider,DefaultProviderServiceSiteName,varchar(50),PMS,Ethizo,,,
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Operations),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Operations = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Operations),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Operations = '<filter>',dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Operations),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Operations = '<filter>',dbo.transactions,Payment Post Date,date ,,dbo.dimPayment,PaymentPostDate,timestamp,PMS,Ethizo,PaymentTransactions,PostDate,timestamp
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Operations),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Operations = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Provider),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Provider = '<filter>',dbo.provider,Provider,varchar(100),,primarycare.dimPatient,ProviderName,varchar(50),PMS,Ethizo,,,
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Provider),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Provider = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Provider),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Provider = '<filter>',dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Provider),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Provider = '<filter>',dbo.transactions,Payment Post Date,date ,,dbo.dimPayment,PaymentPostDate,timestamp,PMS,Ethizo,PaymentTransactions,PostDate,timestamp
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Provider),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Provider = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Location),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Location = '<filter>',dbo.provider,Location,varchar(400),,primarycare.dimProvider,ProviderCity,varchar(100),PMS,Ethizo,,,
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Location),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Location = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Location),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Location = '<filter>',dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Location),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Location = '<filter>',dbo.transactions,Payment Post Date,date ,,dbo.dimPayment,PaymentPostDate,timestamp,PMS,Ethizo,PaymentTransactions,PostDate,timestamp
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Location),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Location = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Segment),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Segment= '<filter>',dbo.provider,Segment,varchar(400),,dbo.dimVisit,EncounterPrimaryPlanSubCategory,string,PMS,Ethizo,Encounters,PrimaryPlanSubCategory,string
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Segment),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Segment= '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Segment),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Segment= '<filter>',dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Segment),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Segment= '<filter>',dbo.transactions,Payment Post Date,date ,,dbo.dimPayment,PaymentPostDate,timestamp,PMS,Ethizo,PaymentTransactions,PostDate,timestamp
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Segment),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Segment= '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,Client - KPI,KPI Scorecard Time of Service Collection (Point of Service) %  (Payer Type),FOR EACH ((COUNT(Payments) WHERE DateOfService == PostDate AND Payments - (AdjustedCharges) == 0) / COUNT(Charges)) x 100  WHERE Payer Type = '<filter>',dbo.payer,Payer Type,varchar(50),,dbo.dimPayment,PayerFinancialClass,string,PMS,Ethizo,PaymentTransactions,FinancialClass,string
